scenario,policy,episodes,success_mean,success_std,task_completion_mean,task_completion_std,outage_rate_mean,outage_rate_std,mean_packet_mean,mean_packet_std,worst_agent_packet_mean,worst_agent_packet_std,cvar_outage_90_mean,cvar_outage_90_std,comm_fairness_mean,comm_fairness_std,usv_collision_rate_mean,usv_collision_rate_std,auv_collision_count_mean,auv_collision_count_std,colregs_violation_rate_mean,colregs_violation_rate_std,energy_mean,energy_std,smoothness_mean,smoothness_std,shield_interventions_mean,shield_interventions_std,mission_time_mean,mission_time_std
acoustic_degradation,communication_aware,50,0.0,0.0,0.22,0.2367370787275294,0.9383111111111111,0.08286840378382472,0.6059540624438392,0.09466206088043208,0.5136252724272126,0.1381320770852152,1.0,0.0,0.21881268775734608,0.28791261216438796,0.0026,0.008699680709338962,57.86,79.53867235502489,0.025533333333333335,0.04536572372275008,7786.63362819884,153.50256793201095,3043.7200660390376,171.5565505752277,0.0,0.0,300.0,0.0
acoustic_degradation,fixed_auv_ga_pso_tlbo_proxy,50,0.16,0.3666060555964672,0.8066666666666666,0.22201101073795618,0.9299474771711834,0.09584844467116095,0.41097744387335783,0.1397899334927101,0.25458030331300274,0.1619434001876187,1.0,0.0,0.23961722302712746,0.2762291235579287,0.0016666666666666668,0.00660807586719967,47.7,56.37526053154877,0.023801746633653323,0.0463801310997403,5083.03839999998,721.0335129544478,2501.941580575675,480.09470215801537,0.0,0.0,274.24,38.90118764253863
acoustic_degradation,haco_safemarl_pilot,50,0.06,0.23748684174075835,0.22,0.3026549190084311,0.82155572100519,0.16615005565398627,0.6602495371192146,0.05243665232022661,0.5608317765952827,0.09360059061259351,0.9674285714285714,0.07773386515468743,0.391797908230814,0.2692902931354363,0.0004460388639760837,0.001905778269480888,5.3,14.545446022724777,0.028386936289026145,0.04566547409250326,7995.437257954847,1453.549143181393,2853.2150055748116,585.9215564440477,934.04,108.13120918587751,293.36,24.44238940856642
acoustic_degradation,haco_safemarl_pilot_no_acoustic,50,0.18,0.38418745424597095,0.5733333333333334,0.3129785225148134,0.8047015173073783,0.16455531022450506,0.5385595491941207,0.11358857805210675,0.33085391118783364,0.1853811905191335,0.9695544608648057,0.0835821052180866,0.44697828453092386,0.2296514443630797,0.0010896860986547086,0.0050214304755710586,6.34,16.91462089436237,0.027489491465843556,0.0376966108942358,8195.343710793428,1295.9686248167989,2586.888542153862,537.8468420857357,908.4,121.50176953443929,287.04,29.55399127021594
acoustic_degradation,haco_safemarl_pilot_no_shield,50,0.14,0.34698703145794946,0.5466666666666666,0.3448671241700683,0.9087291336073485,0.11824592680746579,0.45711135507785294,0.1088416494959891,0.3014166738448036,0.13582441225198938,0.9949333333333333,0.03546666666666668,0.31098450283876755,0.272757614536577,0.00402148493338014,0.013689974846137484,35.0,49.05466338687893,0.029209046761692888,0.04174680267679213,8388.661549862029,942.9870962813694,2648.255223508934,527.346618810495,0.0,0.0,279.48,35.395615547691776
acoustic_degradation,independent_greedy,50,0.26,0.4386342439892262,0.9666666666666667,0.1,0.9231289625369745,0.08275330408215122,0.3448414429071972,0.10599182772394218,0.14300344955644348,0.1243163083281646,0.9910919540229886,0.04398053984199417,0.3093038627048023,0.22696723692256862,0.0008155658512304369,0.003246267674339113,37.34,44.29655065577906,0.029156121070931,0.05920357392212276,5568.502500000008,1128.976286470736,2301.044000000006,651.8176165646385,0.0,0.0,226.5,45.92134579909435
acoustic_degradation,mappo_acoustic_no_shield,50,0.0,0.0,0.04,0.1083205120618128,0.8604444444444445,0.15345952938965318,0.5971133204219586,0.10233714510545744,0.46082597254921653,0.1746857700291666,0.9891111111111112,0.05060083442438913,0.33296859779167737,0.2504929359250397,0.004733333333333333,0.013582505087223213,53.3,81.0040122463079,0.026733333333333335,0.05726542489922597,663.8787674712835,309.3057244863859,65.5217305218251,50.33756820052759,0.0,0.0,300.0,0.0
emergency,communication_aware,50,0.04,0.19595917942265423,0.3733333333333333,0.28782710859897204,0.7116548122298122,0.22589530063863497,0.6501611383416876,0.08220891658249148,0.568322230637623,0.11250123272905564,0.9077686244597,0.2011594555902956,0.6166471154536349,0.21504775707973253,0.003533333333333333,0.015497813465848085,36.74,62.914802709696225,0.027053975683295057,0.05204413415417716,7753.186904938033,570.2962967509335,3082.4758616744352,397.1173591054189,0.0,0.0,293.2,24.56420159500406
emergency,fixed_auv_ga_pso_tlbo_proxy,50,0.18,0.38418745424597095,0.8333333333333334,0.21343747458109497,0.6623819649216283,0.2331800718177165,0.5291255625736986,0.14576247142745105,0.3772304921372139,0.18095904210373986,0.8803473869126043,0.2059684916065459,0.6016806112148931,0.22368133404964957,0.0032,0.015733333333333335,32.84,38.16194963573009,0.02739465321826596,0.05417508393587867,4945.879399999982,737.090692608197,2417.843399404188,485.11606431098517,0.0,0.0,266.84,39.76750432199637
emergency,haco_safemarl_pilot,50,0.18,0.38418745424597095,0.3466666666666667,0.37688784066940184,0.5864827275579276,0.22472432739938297,0.703741134068084,0.061064095869979275,0.6129713335043339,0.10254385074247135,0.8264715937657114,0.22565788898376715,0.686216458678455,0.22734530747666656,0.0005333333333333334,0.0037333333333333337,2.52,7.357282106865279,0.03311274092769437,0.057857708834299804,8021.103032528124,1376.4148260608463,2748.02043936874,643.7899405002911,703.2,220.0034545183325,281.66,38.226488198630015
emergency,haco_safemarl_pilot_no_acoustic,50,0.3,0.45825756949558394,0.64,0.3388870673903689,0.5719810053133463,0.22141740260575093,0.6212828296768973,0.10577521233044163,0.4309873931109818,0.18646395467507076,0.8056178346312927,0.23120604797684866,0.6881396143084604,0.21329629584085516,0.0003333333333333333,0.002333333333333333,1.64,4.918373714959041,0.03631546735469806,0.06188261424827066,7965.859761664313,1378.7311397449655,2398.841633603735,609.2261253478325,674.22,223.49105485455115,273.78,42.90561268645397
emergency,haco_safemarl_pilot_no_shield,50,0.18,0.38418745424597095,0.6,0.38873012632302,0.6921797147972764,0.2246120831886525,0.5453727601035426,0.12517901167283296,0.38963412048049356,0.1639237289822227,0.8863492063492063,0.18995590317205677,0.5857301946570111,0.2286429104861688,0.0014769230769230768,0.006936465685997283,47.56,61.66949326855216,0.032380294489645786,0.06182724002853663,7935.956352775712,1470.2537481077113,2402.247847016039,704.6640083363126,0.0,0.0,261.34,52.43304683117318
emergency,independent_greedy,50,0.24,0.4270831300812525,0.9666666666666667,0.1,0.7676761445188018,0.16053907589273655,0.4510018105124947,0.1323411671255932,0.2363409723118373,0.18070134945492639,0.9464393939393939,0.11801175117749065,0.5463061103992825,0.2153455582036073,0.005985863753716091,0.021717904943077206,27.76,29.31317792393039,0.03946083734893748,0.06960753060538709,5424.434400000007,1188.6003139245943,2217.320000000005,652.4118870774863,0.0,0.0,220.64,48.346565545031225
emergency,mappo_acoustic_no_shield,50,0.0,0.0,0.04666666666666666,0.11566234381931646,0.5637555555555556,0.2522816268761149,0.6997480265411729,0.08411983813453958,0.6035772844395246,0.11432247993987639,0.79,0.22497462133963814,0.6443294574292355,0.21100006184841627,0.0003333333333333333,0.002333333333333333,50.4,66.9417657370942,0.028933333333333335,0.05809356437870052,732.4571539109825,294.94695984449686,68.49744544141281,52.43438737976938,0.0,0.0,300.0,0.0
