scenario,policy,episodes,success_mean,success_std,task_completion_mean,task_completion_std,outage_rate_mean,outage_rate_std,mean_packet_mean,mean_packet_std,worst_agent_packet_mean,worst_agent_packet_std,cvar_outage_90_mean,cvar_outage_90_std,comm_fairness_mean,comm_fairness_std,usv_collision_rate_mean,usv_collision_rate_std,auv_collision_count_mean,auv_collision_count_std,colregs_violation_rate_mean,colregs_violation_rate_std,energy_mean,energy_std,smoothness_mean,smoothness_std,shield_interventions_mean,shield_interventions_std,mission_time_mean,mission_time_std
acoustic_degradation,communication_aware,20,0.0,0.0,0.2833333333333333,0.2640496586292476,0.9325,0.08537634549669111,0.6310556484301728,0.06441849993193072,0.5472809372030326,0.10859172183416065,1.0,0.0,0.19779523673335875,0.18797874960844688,0.002333333333333333,0.006757711644237763,26.7,43.56845188895286,0.039,0.040826189851341475,7825.066222133972,122.89006207135485,3074.490778459579,204.29890093801856,0.0,0.0,300.0,0.0
acoustic_degradation,fixed_auv_ga_pso_tlbo_proxy,20,0.2,0.4,0.7999999999999999,0.19436506316151003,0.9121878318460361,0.11027020463724314,0.4417997388188032,0.11037089306679947,0.28570319923566945,0.12968695196619862,0.9922222222222222,0.03390254733864968,0.21479562001417143,0.1810265937513609,0.0,0.0,50.8,80.44289900295738,0.03945517498594373,0.04040155465543797,5219.455999999979,503.8111678783987,2550.102267682667,335.67505940307603,0.0,0.0,281.6,27.18161143125992
acoustic_degradation,haco_safemarl_mappo,20,0.0,0.0,0.03333333333333333,0.09999999999999999,0.765,0.22011935595080578,0.6277566770344267,0.1230007378315235,0.5211081801161445,0.18319662448625018,0.9605555555555556,0.09431199863442485,0.3934373119572955,0.23698826245037274,0.0,0.0,2.2,5.297169055259611,0.044333333333333336,0.060563098408922975,745.6108162279211,479.6125389756665,264.40136028024386,457.6718590321535,936.7,44.05689503358129,300.0,0.0
acoustic_degradation,haco_safemarl_pilot,20,0.05,0.21794494717703367,0.21666666666666667,0.3032234233110042,0.8223305908750935,0.14603248639120278,0.6727917911508878,0.040066904788922386,0.5823824877048892,0.06428014445674814,0.9652777777777778,0.08388474971392537,0.40176691176220575,0.19368496415006115,0.0,0.0,3.15,8.338315177540364,0.03816666666666667,0.03804200894333059,8160.91731974946,1404.839464555668,2946.4953654276333,534.3280216627318,927.5,115.700691441322,292.15,25.44852647993593
acoustic_degradation,haco_safemarl_pilot_no_acoustic,20,0.1,0.3,0.5333333333333333,0.30550504633038933,0.809519823313941,0.14678503582807093,0.5625817653039259,0.0905973668108339,0.37508535681461946,0.1435004192539385,0.9630555555555556,0.08854577877161399,0.41760165600970656,0.19612918945683272,0.0,0.0,3.25,8.711343180015353,0.03659950248756219,0.04168788878124972,8427.835023505848,1339.607942746293,2707.9503315922498,580.2099543554116,912.6,114.48161424438425,290.05,26.37513033143154
acoustic_degradation,haco_safemarl_pilot_no_shield,20,0.1,0.3,0.5166666666666666,0.4010403138505321,0.9010450127880154,0.11058922340467725,0.4670726849338912,0.07491495998819415,0.31622983616448747,0.07910858494705907,0.982037037037037,0.059481931182286035,0.2899800308782515,0.18116011075524563,0.0038823529411764705,0.01226510947440216,30.1,46.80053418498554,0.03682613882054723,0.040554364875258334,8491.800971061819,969.7591522117272,2666.643757938628,553.0111625437727,0.0,0.0,281.55,34.93633495374121
acoustic_degradation,independent_greedy,20,0.35,0.47696960070847283,1.0,0.0,0.926607136943294,0.06730754741369109,0.3549214650399111,0.08782131122125152,0.16108275086598128,0.10178775573276035,1.0,0.0,0.2916108004155064,0.1951042133289809,0.001968503937007874,0.008580509731379278,40.25,64.67060769777875,0.029776106879013484,0.04128679147764436,5728.305000000008,897.3019814546841,2364.590000000006,527.5062140866258,0.0,0.0,233.0,36.497945147638106
emergency,communication_aware,20,0.0,0.0,0.4333333333333333,0.1855921454276674,0.7050555555555555,0.16576588987760293,0.6785512184595934,0.06362542299169392,0.5852833671999491,0.0929691597923251,0.9333333333333333,0.13333333333333325,0.5977034750589966,0.2007243468818754,0.0055000000000000005,0.014578332475896473,48.0,55.7243214404626,0.041833333333333333,0.05129950183860355,7989.472134411597,145.91033664265203,3182.785373490362,246.588075503836,0.0,0.0,300.0,0.0
emergency,fixed_auv_ga_pso_tlbo_proxy,20,0.15,0.3570714214271425,0.8333333333333334,0.22360679774997896,0.6631737200972002,0.1794081583387883,0.584788816363438,0.11789191735770697,0.4239299975438221,0.1613244205262167,0.9166666666666666,0.1443375672974064,0.5746930981322068,0.20514963003587067,0.0033977393222208085,0.00999653884494527,33.4,44.45941969931682,0.035738579972006614,0.04954636533007523,4892.313249999982,840.2607722863042,2280.4346517838067,494.7884119802052,0.0,0.0,263.95,45.33373467959594
emergency,haco_safemarl_mappo,20,0.0,0.0,0.09999999999999999,0.1855921454276674,0.42666666666666664,0.24612653575943058,0.7283987565001225,0.1048325081391464,0.6436897819271884,0.1610561354966249,0.7133333333333334,0.28723028142572504,0.7674563955933799,0.19084928315558816,0.0,0.0,4.85,9.051381110084803,0.0375,0.062074104459463965,790.753302353153,349.92934861672074,185.79811923898842,182.99753045775452,723.35,157.49865872444755,300.0,0.0
emergency,haco_safemarl_pilot,20,0.25,0.4330127018922193,0.5,0.35746017649212025,0.547379324278768,0.15363637259348767,0.7269091188978337,0.04836155327720652,0.6376349492991268,0.07611867743690082,0.8257894736842105,0.17746335499243834,0.6858883421309682,0.17660831515057562,0.002,0.008717797887081347,5.85,14.616001505199703,0.024016407599309154,0.034602012952342436,7831.199770789604,1477.853515008641,2474.906238122785,701.7241428217737,667.45,210.6821005686055,270.45,46.37507412392998
emergency,haco_safemarl_pilot_no_acoustic,20,0.4,0.4898979485566356,0.7333333333333333,0.30912061651652345,0.5378727940491164,0.13979040166211243,0.6671553915363517,0.09348741698273977,0.4998449555751665,0.17285705395444642,0.8200854700854701,0.1617283964558382,0.6696164987825466,0.16511975299474227,0.0005,0.0021794494717703367,5.5,14.78681845428556,0.026012820512820514,0.03786637592951698,8059.217142359542,1261.5242451979632,2329.335151133302,625.5871096610871,616.25,177.6586263033687,263.75,45.63975788717552
emergency,haco_safemarl_pilot_no_shield,20,0.2,0.4,0.8166666666666667,0.3244653722321964,0.6890870278346538,0.16835970550614798,0.604805651959867,0.0904238384178089,0.4373108742119681,0.12464529229021068,0.9145833333333333,0.14341748982913097,0.5672678050073728,0.22096476756149647,0.0024054982817869417,0.010485323919170005,30.2,41.449487330967074,0.02541337942426144,0.03783934008465764,7393.858494953393,1570.0838280488422,2056.214578962078,662.2049231796722,0.0,0.0,239.4,54.10120146540186
