scenario,policy,episodes,success_mean,success_std,task_completion_mean,task_completion_std,outage_rate_mean,outage_rate_std,mean_packet_mean,mean_packet_std,worst_agent_packet_mean,worst_agent_packet_std,cvar_outage_90_mean,cvar_outage_90_std,comm_fairness_mean,comm_fairness_std,usv_collision_rate_mean,usv_collision_rate_std,auv_collision_count_mean,auv_collision_count_std,colregs_violation_rate_mean,colregs_violation_rate_std,energy_mean,energy_std,smoothness_mean,smoothness_std,shield_interventions_mean,shield_interventions_std,mission_time_mean,mission_time_std
acoustic_degradation,communication_aware,20,0.0,0.0,0.31666666666666665,0.2229848026709942,0.9641666666666666,0.060933960406855225,0.6255606570523539,0.09526510471264252,0.5592849657404779,0.1278560395435813,1.0,0.0,0.12882759410955785,0.20725153756949835,0.0075,0.014332364308329128,31.85,58.63895889253151,0.058833333333333335,0.04755435486542391,7791.562940604296,162.26061009533268,3034.8469532406775,177.6354489109799,0.0,0.0,300.0,0.0
acoustic_degradation,fixed_auv_ga_pso_tlbo_proxy,20,0.4,0.4898979485566356,0.9,0.18559214542766742,0.9555380567626756,0.07174180610577849,0.4572274367670804,0.14856066833598286,0.3274290629531996,0.17909324284342543,1.0,0.0,0.14233115663301418,0.2058069266529433,0.006385011327292111,0.014578017397453066,28.7,43.69565195760329,0.07392668141730024,0.08125599765012292,4562.390249999984,931.0821616195715,2179.9684077718925,583.7565136852988,0.0,0.0,246.15,50.23372870890633
acoustic_degradation,haco_safemarl_mappo,20,0.0,0.0,0.08333333333333333,0.17873008824606013,0.7726111111111111,0.23240537036144304,0.5905544132972761,0.1399871055225623,0.4787379783235414,0.17119627977923688,0.9355555555555556,0.14348398628762604,0.28058516758819324,0.27573000121763747,0.0,0.0,0.75,2.446936860648431,0.06283333333333334,0.067200157076536,931.8213217371305,615.0657213846689,262.3572949369595,439.6570570355905,952.3,90.68301935864288,300.0,0.0
acoustic_degradation,haco_safemarl_pilot,20,0.25,0.4330127018922193,0.3333333333333333,0.408248290463863,0.7947873315896841,0.1546411432121266,0.6581341367707094,0.04595263383704265,0.5719066324216467,0.050049567976138375,0.9460645867542419,0.09558936127341493,0.33401825381473643,0.24163123763006977,0.006166666666666667,0.0116081867662439,1.05,3.5422450508117023,0.07595777292479766,0.09009749465498812,7741.89960552606,1620.0156757533773,2711.3072723226705,705.4514096901056,906.85,151.82927089332938,280.05,42.439928133775155
acoustic_degradation,haco_safemarl_pilot_no_acoustic,20,0.3,0.458257569495584,0.6833333333333333,0.2682246156571847,0.7781812392971789,0.17366069798142753,0.5490538847103573,0.11938576790776574,0.38213642824669963,0.14388224794403587,0.9558730158730159,0.08591334909391046,0.33888959299058435,0.24638009529484015,0.005176678445229683,0.014276775046727815,3.3,11.140466776576284,0.07877877672984542,0.09623747728659578,7656.667853790475,1638.4781701501179,2395.810626750118,592.6995114678929,884.1,176.70141482172687,271.25,46.48319588840681
acoustic_degradation,haco_safemarl_pilot_no_shield,20,0.3,0.458257569495584,0.6333333333333333,0.37859388972001823,0.9032759592290777,0.12195554740999226,0.49539489610183607,0.116071856711489,0.3573630260472425,0.12386017297397788,0.99,0.043588989435406726,0.2371003080602353,0.1780450184194845,0.007202312138728324,0.023008862023827428,24.0,39.73411632338134,0.0866280615661097,0.09292519609331502,7620.498342705159,1646.8817986480378,2358.1181103675353,774.9133210411112,0.0,0.0,253.0,59.62130491695061
acoustic_degradation,independent_greedy,20,0.55,0.49749371855331,1.0,0.0,0.9385942761290987,0.052584796323052886,0.3669175515974318,0.11602452756698722,0.16758291693778007,0.13569460275141754,1.0,0.0,0.26689990517230766,0.15912822033583596,0.0054867714904434615,0.018474671545178237,22.7,33.109062203572,0.0803932268093667,0.09099019249315211,4771.948500000006,1128.4729246332204,1829.4700000000025,573.827780000239,0.0,0.0,194.1,45.900871451422354
emergency,communication_aware,20,0.05,0.21794494717703367,0.35,0.30686587732536613,0.715111111111111,0.25464388108265923,0.640761196994759,0.09309886617155337,0.5344478806360836,0.1388157502557953,0.9005555555555556,0.2375147818661783,0.6151039627433823,0.20814121322716903,0.0015,0.00653834841531101,39.65,73.81549634053815,0.036166666666666666,0.060307314831803134,7776.097375709106,592.9471476274626,3060.515730481558,286.83706655920787,0.0,0.0,294.4,24.40983408382777
emergency,fixed_auv_ga_pso_tlbo_proxy,20,0.2,0.4,0.7666666666666666,0.2603416558635552,0.6789145468424196,0.2392396359908665,0.5230972622732118,0.1357522766003118,0.3372031492921098,0.1966483464389463,0.9077777777777778,0.2320360763776632,0.6043341227480412,0.20601659998474217,0.004000913450559489,0.014587453663667352,44.5,59.820982940770875,0.03841059079681129,0.05987804738713145,5067.46899999998,741.2702436453195,2489.9642737168115,391.01057385761465,0.0,0.0,273.4,39.99299938739279
emergency,haco_safemarl_mappo,20,0.0,0.0,0.09999999999999999,0.23804761428476165,0.5606468253968254,0.22477622515557044,0.6296835607101054,0.12303192172314888,0.48923326115686994,0.20304170850705786,0.8374603174603175,0.24202804840693865,0.6907329862957573,0.20231752464953526,0.0,0.0,3.2,9.872183142547549,0.03283333333333333,0.06778458526833368,789.1185446555659,515.2871228373704,148.1854686449397,114.89606792690581,788.6,180.5332102412185,299.0,4.358898943540674
emergency,haco_safemarl_pilot,20,0.15,0.3570714214271425,0.3333333333333333,0.3333333333333333,0.5749777401033559,0.2061475163565266,0.7001510829342067,0.06182251874856981,0.6062365398932106,0.10817276039439402,0.880639367816092,0.2095143736835429,0.6740945237411383,0.20970028558603251,0.0031666666666666666,0.00985872428078017,0.95,3.33878720495931,0.03641543513957307,0.0668400085940252,8287.669040229759,1347.7152623626318,2861.2851224954147,560.979963582464,768.4,193.78426148684005,291.9,31.733105741480774
emergency,haco_safemarl_pilot_no_acoustic,20,0.25,0.4330127018922193,0.6,0.3590109871423003,0.5472147896405283,0.1967989715274722,0.607078003342941,0.10308126941790882,0.3949322973447181,0.2052443859687741,0.8862835249042146,0.1807448919369622,0.6872330052320714,0.18982218664218203,0.0006976744186046512,0.0030410922861911676,1.6,4.235563716909474,0.035010930500791286,0.051942747292143966,8284.946012567665,1213.05482085928,2580.7804843867543,611.7427725847141,714.1,186.4142966620318,285.0,35.40338966822245
emergency,haco_safemarl_pilot_no_shield,20,0.2,0.4,0.5833333333333334,0.3476108935769035,0.7142782625649073,0.2202284384604021,0.5374095198596226,0.12815737652429432,0.37666182780735435,0.18322101987592376,0.9198366013071896,0.18168080440963166,0.6264839190819601,0.18793179434127263,0.001098901098901099,0.004789998839055685,35.9,41.24669683744384,0.02760855810855811,0.0485991644506427,8190.710236705613,1446.7458363909207,2493.1422907495826,611.4186158418095,0.0,0.0,269.9,49.01826190309077
emergency,independent_greedy,20,0.35,0.47696960070847283,0.9333333333333333,0.13333333333333336,0.7417221722741351,0.1742213546290084,0.4445814831418067,0.11561861751711407,0.202857601037066,0.1737885076795139,0.9456140350877192,0.15875981343706946,0.5773394318931176,0.15123042773709303,0.0,0.0,37.05,49.49391376725021,0.03108866047882066,0.06557338745846157,5622.589500000007,1221.6568266875336,2290.5200000000054,628.7971100442551,0.0,0.0,228.7,49.69114609263908
generalization,communication_aware,60,0.08333333333333333,0.27638539919628335,0.45416666666666666,0.2696770187547401,0.5295018958948442,0.22207401853785455,0.7265911097351622,0.07719452522244394,0.5979121812626326,0.15771319289624575,0.860874183006536,0.23291083452869213,0.7824653365873321,0.18387459909596088,0.0028333333333333335,0.011671824256793858,127.78333333333333,139.66580250329315,0.036766792821877566,0.0594677715156614,8248.132284971289,864.814704998968,3389.816247042583,676.7356922598088,0.0,0.0,293.1,24.996466416942482
generalization,fixed_auv_ga_pso_tlbo_proxy,60,0.13333333333333333,0.339934634239519,0.8090277777777778,0.19128761834499056,0.4626033237230856,0.2199037115398074,0.6510590694424153,0.13244396956657148,0.4451087144960213,0.24965224038255573,0.8236413043478261,0.2553030724726871,0.7935381220883073,0.16707279908672565,0.0035725047080979286,0.012766833928023066,119.91666666666667,120.26835156802012,0.03944195881994052,0.059432996717759076,5798.9581666666745,1094.981206547244,3112.840838030839,867.610159931686,0.0,0.0,281.06666666666666,36.67009074921353
generalization,haco_safemarl_mappo,60,0.016666666666666666,0.12801909579781015,0.08888888888888889,0.17929043959005472,0.34675824652777776,0.20323226639472405,0.7400195044056225,0.08776750789179902,0.5569298620852888,0.20837977893829282,0.5889120370370371,0.2933831208259303,0.8101226585619352,0.14604900850287267,0.00044444444444444447,0.0034138425546082706,5.65,13.027950721429676,0.03988888888888889,0.07371357648374342,1275.007152184897,605.6089670032211,478.10583618839996,419.1387208851276,1136.4166666666667,623.5514758667127,299.26666666666665,5.632840215103646
generalization,haco_safemarl_pilot,60,0.13333333333333333,0.339934634239519,0.40625,0.3467462014799019,0.3841569094720206,0.19678215736832644,0.7750043793714091,0.05558374759559181,0.6606108160288202,0.11516175454477087,0.6826967592592592,0.26171132783581225,0.8414441830734639,0.12328052302733114,0.0027763532763532763,0.011784446563939161,5.966666666666667,10.754792213499783,0.04913472691306957,0.0757202276180139,8264.104286231328,1821.8934645566544,2915.1361946655684,817.5851326269466,1030.0833333333333,593.0704930463344,282.73333333333335,40.538404288060256
generalization,haco_safemarl_pilot_no_acoustic,60,0.18333333333333332,0.38693955887479664,0.6152777777777778,0.29427078212061175,0.37319291072595795,0.17185850007101414,0.723967385676429,0.08282850594194847,0.5053183083196195,0.2172541385828456,0.6626851851851852,0.24735632373487515,0.8425214431661621,0.11115952106653285,0.0024344262295081967,0.01177452319706661,5.983333333333333,10.877333721500362,0.053964007981849756,0.07772428831617148,8330.763219691373,2025.0134311845263,2686.7749268470525,790.7203881276926,996.0166666666667,579.6526112442023,278.46666666666664,44.67156689538536
generalization,haco_safemarl_pilot_no_shield,60,0.15,0.3570714214271425,0.7034722222222222,0.26885943795326067,0.4788624041671692,0.199167209314432,0.6645864579422357,0.10548976659672463,0.4685084197333734,0.1969961010053277,0.7664310648501824,0.22115116558604458,0.788118052706072,0.1566337605244406,0.006979140059599829,0.02147305484388566,124.83333333333333,127.70958808518995,0.06161907819851064,0.08191860085378808,8717.514405713828,1876.7349094603553,2529.429976251821,696.0225796834067,0.0,0.0,269.9166666666667,51.831551416316124
generalization,independent_greedy,60,0.16666666666666666,0.37267799624996495,0.9868055555555556,0.06867279615756712,0.6101984754674391,0.1684629154163802,0.566007857911099,0.11270045240768858,0.30876847580444333,0.2078545593083605,0.8937754375254375,0.16118894107206932,0.6856097248867373,0.14799053740079893,0.0040908894681748265,0.012798537895322315,102.9,109.36082479571924,0.05227140707983977,0.07344559044309469,6679.815833333353,1661.9036938436025,3131.8500000000013,1171.2148004671603,0.0,0.0,236.73333333333332,43.91729601067089
survey,communication_aware,20,0.1,0.3,0.4666666666666667,0.339934634239519,0.3379632768361582,0.2261310945205421,0.8096239926431056,0.10335369155923092,0.7264218728115799,0.14881912789199234,0.6427777777777778,0.3332272979495609,0.8904259716012779,0.12227983855687306,0.0,0.0,29.0,38.63029898926489,0.055733333333333336,0.14543534646020548,7868.286422748294,905.339215778734,3173.269866196569,528.6423391821997,0.0,0.0,287.15,34.45471665824579
survey,fixed_auv_ga_pso_tlbo_proxy,20,0.2,0.4,0.7333333333333333,0.2905932629027116,0.2621523610628605,0.19720571564890393,0.7869827732295491,0.13254589314533452,0.6435732997874093,0.22582742969945316,0.580703338806787,0.34948898395935246,0.9052478824368692,0.10900424643799823,0.0,0.0,33.8,35.045113782095214,0.0518081627473677,0.13625988657997756,5177.7522499999795,606.9264452684376,2520.587591595384,485.77520084974196,0.0,0.0,279.35,32.744885096759766
survey,haco_safemarl_mappo,20,0.0,0.0,0.11666666666666665,0.15898986690282427,0.27194444444444443,0.22911689695248538,0.7950054350953455,0.12078834523113888,0.7093956292242707,0.17723625152166586,0.5516666666666667,0.34726933013774913,0.9061447421779488,0.1150595863776168,0.0,0.0,3.3,11.920989891783316,0.07116666666666667,0.1475965785511304,865.6099503804684,305.3604264797221,191.1821422274786,177.9612470235814,461.25,187.63018813613124,300.0,0.0
