success,task_completion,mission_time,outage_rate,mean_packet,worst_agent_packet,cvar_outage_90,comm_fairness,usv_collision_rate,auv_collision_count,colregs_violation_rate,energy,smoothness,shield_interventions,policy,scenario,seed,num_auvs
1.0,1.0,223.0,0.22272047832585953,0.8367552304963295,0.609189218170048,0.3333333333333332,0.8589526113470853,0.0,0.0,0.03139013452914798,6916.340322933764,1749.145758128423,0.0,haco_safemarl_pilot_no_shield,survey,21170736,3
1.0,1.0,223.0,0.08520179372197309,0.901934802205188,0.8083249248843641,0.3333333333333332,0.9829467616460102,0.0,0.0,0.03587443946188341,7039.824477467775,1835.1626229065441,121.0,haco_safemarl_pilot,survey,21170736,3
0.0,0.0,300.0,0.0,0.9376451288162152,0.9255336715122394,0.0,0.9999999998888889,0.0,0.0,0.0,1309.2958045240298,72.28747958096831,87.0,haco_safemarl_mappo,survey,21170736,3
0.0,1.0,276.0,0.4432367149758453,0.629580929062977,0.384180384249172,0.6666666666666669,0.752587760565008,0.0,265.0,0.0,5115.65999999998,3062.419084931384,0.0,fixed_auv_ga_pso_tlbo_proxy,survey,21180743,3
0.0,1.0,211.0,0.4581358609794629,0.6249611610260981,0.307816220532569,0.6666666666666665,0.7197902707753133,0.0,203.0,0.0,5187.435000000007,2636.2000000000085,0.0,independent_greedy,survey,21180743,3
0.0,0.3333333333333333,300.0,0.4944444444444444,0.7347456197657956,0.6065261312284066,0.6666666666666669,0.6736923971095502,0.0,291.0,0.0,8077.571124602165,3779.618181012102,0.0,communication_aware,survey,21180743,3
1.0,1.0,292.0,0.44292237442922366,0.6962770153434472,0.4657076780490279,0.6666666666666669,0.836156287494403,0.0,0.0,0.0,8818.86237307721,2590.979488391043,513.0,haco_safemarl_pilot_no_acoustic,survey,21180743,3
0.0,1.0,268.0,0.48134328358208955,0.659937043751001,0.4310856923190989,0.6666666666666669,0.8180278586507377,0.0,81.0,0.0,8098.0606148964625,2190.3140838083277,0.0,haco_safemarl_pilot_no_shield,survey,21180743,3
0.0,0.3333333333333333,300.0,0.47333333333333333,0.770877877557433,0.6781707632028222,0.6666666666666669,0.7119823551986969,0.0,0.0,0.0,8804.869954067863,3233.29475258633,536.0,haco_safemarl_pilot,survey,21180743,3
0.0,0.0,300.0,0.4866666666666667,0.767997135394749,0.7185461544966409,0.8222222222222222,0.8696523734160078,0.0,0.0,0.0,1087.549135132927,500.1556190391757,726.0,haco_safemarl_mappo,survey,21180743,3
0.0,0.6666666666666666,300.0,0.6,0.5698742284888191,0.4420342420771702,1.0,0.8047989860996316,0.0,70.0,0.0,5560.499999999976,2766.5568253704214,0.0,fixed_auv_ga_pso_tlbo_proxy,survey,21190750,3
0.0,1.0,238.0,0.6064425770308123,0.528860798964325,0.3506061485802999,1.0,0.7822025414890278,0.0,53.0,0.0,5851.230000000008,2682.2000000000126,0.0,independent_greedy,survey,21190750,3
0.0,0.3333333333333333,300.0,0.6644444444444444,0.6819174568251176,0.6084936225197787,1.0,0.8184281836208606,0.0,48.0,0.0,7942.667583058071,3029.7273545291478,0.0,communication_aware,survey,21190750,3
0.0,0.6666666666666666,300.0,0.46,0.7160407906908689,0.6938557661129183,1.0,0.9979972109273683,0.0,0.0,0.0,6240.268371258336,1828.8316613313489,712.0,haco_safemarl_pilot_no_acoustic,survey,21190750,3
0.0,0.3333333333333333,300.0,0.6211111111111111,0.5817164220260969,0.5377223109238876,1.0,0.9527871317015245,0.0,41.0,0.0,9147.72707466418,2864.961448712853,0.0,haco_safemarl_pilot_no_shield,survey,21190750,3
0.0,0.3333333333333333,300.0,0.4511111111111111,0.7722661141132752,0.7321260917666762,1.0,0.9970501471259998,0.0,0.0,0.0,6299.08141323939,2054.844810530876,709.0,haco_safemarl_pilot,survey,21190750,3
0.0,0.3333333333333333,300.0,0.2511111111111111,0.8309922252527998,0.7373159193796917,0.3333333333333334,0.8164147022193755,0.0,0.0,0.0,413.72050216626536,375.47139485089315,562.0,haco_safemarl_mappo,survey,21190750,3
0.0,0.6666666666666666,300.0,0.21888888888888886,0.8558962151601632,0.7228486139372899,0.5888888888888889,0.9021457972468933,0.0,51.0,0.0,5560.499999999976,3311.103640761904,0.0,fixed_auv_ga_pso_tlbo_proxy,survey,21200757,3
0.0,1.0,266.0,0.3107769423558897,0.7445413941034861,0.4170077665390831,0.6666666666666669,0.7921917390610698,0.0,39.0,0.0,6539.610000000009,3434.6000000000117,0.0,independent_greedy,survey,21200757,3
0.0,0.6666666666666666,300.0,0.2966666666666667,0.8478352195921689,0.7661551215456769,0.6666666666666669,0.8847751344651573,0.0,44.0,0.0,8306.88421022087,3841.4468544975457,0.0,communication_aware,survey,21200757,3
0.0,1.0,258.0,0.15374677002583978,0.882712362723487,0.7530179438998209,0.33333333333333337,0.9380732790147484,0.0,11.0,0.0,8137.266975347996,2096.530841998562,192.0,haco_safemarl_pilot_no_acoustic,survey,21200757,3
0.0,1.0,258.0,0.21188630490956067,0.8123688376803663,0.553119401000826,0.33333333333333337,0.8736956785801171,0.0,70.0,0.0,7973.127427480754,2006.1308250338516,0.0,haco_safemarl_pilot_no_shield,survey,21200757,3
0.0,1.0,258.0,0.12661498708010338,0.8921547643436738,0.78165586024376,0.33333333333333337,0.9596626512779116,0.0,11.0,0.0,8147.55024390474,2128.922887630635,177.0,haco_safemarl_pilot,survey,21200757,3
0.0,0.0,300.0,0.05333333333333334,0.9014274321017105,0.8662685885731567,0.3333333333333334,0.9936920952846329,0.0,5.0,0.0,1071.5039321774066,130.26243721171818,257.0,haco_safemarl_mappo,survey,21200757,3
1.0,1.0,247.0,0.5357624831309044,0.5512513456195955,0.20862358552182653,0.6666666666666667,0.582666154413484,0.0,0.0,0.13360323886639677,4578.144999999984,2549.7480336084227,0.0,fixed_auv_ga_pso_tlbo_proxy,survey,21210764,3
1.0,1.0,189.0,0.5890652557319225,0.5428735475713719,0.13045427451288572,0.6666666666666665,0.48725957423548116,0.0,0.0,0.0,4646.565000000006,2123.3999999999996,0.0,independent_greedy,survey,21210764,3
0.0,0.3333333333333333,300.0,0.5888888888888889,0.6602587652236224,0.4550704856832603,0.6666666666666669,0.48977518265831005,0.0,0.0,0.21333333333333335,7988.143469497016,3630.4330361589887,0.0,communication_aware,survey,21210764,3
0.0,0.6666666666666666,300.0,0.5977777777777777,0.579693561338342,0.317260694584949,0.6666666666666669,0.4697927868277,0.0,0.0,0.39,7901.75848639171,2232.023344999755,731.0,haco_safemarl_pilot_no_acoustic,survey,21210764,3
0.0,0.3333333333333333,300.0,0.6144444444444443,0.5512537073424632,0.3146912194257088,0.6666666666666669,0.43852863501969386,0.0,0.0,0.41333333333333333,8789.067101844965,3203.9815547292433,0.0,haco_safemarl_pilot_no_shield,survey,21210764,3
0.0,0.3333333333333333,300.0,0.591111111111111,0.7483935738894595,0.6159445971593475,0.6666666666666669,0.4859654787248828,0.0,0.0,0.4533333333333333,7456.91777810824,2718.922132137437,786.0,haco_safemarl_pilot,survey,21210764,3
0.0,0.0,300.0,0.13666666666666666,0.8357537144798112,0.7952507436533631,0.3333333333333334,0.9522734691946291,0.0,0.0,0.0,463.4174267254114,298.83750714762425,547.0,haco_safemarl_mappo,survey,21210764,3
1.0,1.0,298.0,0.6331096196868009,0.5407070633694456,0.35022516825965816,1.0,0.701430452461958,0.0,0.0,0.0,5523.429999999977,2637.1373372622043,0.0,fixed_auv_ga_pso_tlbo_proxy,survey,21220771,3
1.0,1.0,228.0,0.5146198830409356,0.5539439896380927,0.10782925911337365,1.0,0.7148953831370517,0.0,0.0,0.0,5605.380000000007,2003.2000000000057,0.0,independent_greedy,survey,21220771,3
0.0,0.0,300.0,0.7033333333333334,0.6808093599520572,0.5892037852373794,1.0,0.7431278724616494,0.0,0.0,0.0,7899.988729797108,2906.6928694408107,0.0,communication_aware,survey,21220771,3
0.0,0.6666666666666666,300.0,0.5166666666666667,0.650768108872099,0.3001224845498943,1.0,0.7800615884020101,0.0,0.0,0.0,5793.648810585946,1286.5653506630363,780.0,haco_safemarl_pilot_no_acoustic,survey,21220771,3
0.0,0.3333333333333333,300.0,0.7455555555555555,0.4940617350734915,0.3580627075276685,1.0,0.727105083462426,0.0,0.0,0.0,9066.795204184331,2789.855161139341,0.0,haco_safemarl_pilot_no_shield,survey,21220771,3
0.0,0.0,300.0,0.6433333333333332,0.7214482818539837,0.6077666198451087,1.0,0.8592979903985652,0.0,0.0,0.0,4795.778888206777,1534.4342143368176,903.0,haco_safemarl_pilot,survey,21220771,3
0.0,0.0,300.0,0.05777777777777776,0.8504245632939589,0.8123807348513699,0.3333333333333334,0.9925356652625101,0.0,0.0,0.0,964.2083108644701,520.1421530979333,550.0,haco_safemarl_mappo,survey,21220771,3
1.0,1.0,162.0,0.0,0.9637980766971834,0.9525013934519847,0.0,0.9999999998888889,0.0,0.0,0.0,3002.669999999996,1032.6988969166864,0.0,fixed_auv_ga_pso_tlbo_proxy,survey,21230778,3
1.0,1.0,124.0,0.024193548387096774,0.9442503255065107,0.9057761141673356,0.23076923076923078,0.9987720852918788,0.0,0.0,0.0,3048.5400000000036,814.3999999999999,0.0,independent_greedy,survey,21230778,3
1.0,1.0,140.0,0.0,0.9637403706068185,0.9523155955662742,0.0,0.9999999998888889,0.0,0.0,0.0,3972.5,1158.0036755537114,0.0,communication_aware,survey,21230778,3
1.0,1.0,120.0,0.0,0.9621022209193667,0.9564316672322314,0.0,0.9999999998888889,0.0,0.0,0.0,3877.0312500000027,828.575236350869,0.0,haco_safemarl_pilot_no_acoustic,survey,21230778,3
1.0,1.0,120.0,0.0,0.9621022209193667,0.9564316672322314,0.0,0.9999999998888889,0.0,0.0,0.0,3877.0312500000027,828.575236350869,0.0,haco_safemarl_pilot_no_shield,survey,21230778,3
1.0,1.0,120.0,0.0,0.9621022209193667,0.9564316672322314,0.0,0.9999999998888889,0.0,0.0,0.0,3877.0312500000027,828.575236350869,0.0,haco_safemarl_pilot,survey,21230778,3
0.0,0.0,300.0,0.0,0.9368353475901298,0.8786475564824228,0.0,0.9999999998888889,0.0,0.0,0.0,1494.6660994171843,178.97849885801375,47.0,haco_safemarl_mappo,survey,21230778,3
1.0,1.0,279.0,0.42054958183990443,0.703644057382354,0.43469586178058195,0.869047619047619,0.8330588637149836,0.0,0.0,0.03942652329749104,5171.264999999979,2326.7504294004593,0.0,fixed_auv_ga_pso_tlbo_proxy,survey,21240785,3
1.0,1.0,214.0,0.4890965732087227,0.6706961415824824,0.39348012509898783,0.7575757575757575,0.8431215808638454,0.0,0.0,0.03271028037383177,5261.190000000007,1913.6000000000026,0.0,independent_greedy,survey,21240785,3
0.0,0.6666666666666666,300.0,0.5488888888888888,0.73510075608788,0.6086300449159642,1.0,0.8308182373424982,0.0,0.0,0.03333333333333333,8040.953000782677,2915.7699462209225,0.0,communication_aware,survey,21240785,3
0.0,0.6666666666666666,300.0,0.4155555555555555,0.7554116241993342,0.6968698492844176,0.6666666666666669,0.9062133566487857,0.0,0.0,0.016666666666666666,9230.505882004252,2512.2614690322403,486.0,haco_safemarl_pilot_no_acoustic,survey,21240785,3
1.0,1.0,266.0,0.5914786967418546,0.6668603921690626,0.5851631933814321,1.0,0.9565624375107328,0.0,0.0,0.022556390977443608,8195.314885474829,2282.3665682358123,0.0,haco_safemarl_pilot_no_shield,survey,21240785,3
0.0,0.3333333333333333,300.0,0.4266666666666667,0.8046252215851486,0.7479039106945303,0.6666666666666669,0.916689045141392,0.0,0.0,0.016666666666666666,9096.65313039076,2933.2468385784523,489.0,haco_safemarl_pilot,survey,21240785,3
0.0,0.3333333333333333,300.0,0.0,0.8830008547093335,0.8436079740811971,0.0,0.9999999998888889,0.0,0.0,0.06333333333333334,483.12227558556435,72.49023291544563,260.0,haco_safemarl_mappo,survey,21240785,3
0.0,0.6666666666666666,300.0,0.5877777777777777,0.5905828435028972,0.3351137388119737,1.0,0.6496330380721321,0.0,51.0,0.013333333333333334,5560.499999999976,3108.1904151372414,0.0,fixed_auv_ga_pso_tlbo_proxy,survey,21250792,3
0.0,1.0,256.0,0.6783854166666667,0.4629630659328193,0.27152459151316954,1.0,0.5207367762260944,0.0,39.0,0.44921875,6293.760000000008,2913.400000000012,0.0,independent_greedy,survey,21250792,3
0.0,0.3333333333333333,300.0,0.6511111111111111,0.704546119334098,0.6017737995329778,1.0,0.6594432624413105,0.0,44.0,0.0,7967.281418471728,3190.985678909794,0.0,communication_aware,survey,21250792,3
0.0,1.0,296.0,0.3952702702702703,0.7448927943331063,0.6105602901966025,0.6666666666666669,0.9100057746776262,0.0,13.0,0.09797297297297297,9207.256497779892,2400.031584678014,525.0,haco_safemarl_pilot_no_acoustic,survey,21250792,3
0.0,1.0,259.0,0.5598455598455598,0.653998608725955,0.5322016495828827,1.0,0.8078740153737187,0.023166023166023165,38.0,0.0,8077.633013738639,1938.2873926399684,0.0,haco_safemarl_pilot_no_shield,survey,21250792,3
0.0,0.3333333333333333,300.0,0.41,0.787128308637546,0.7567371025827325,0.6666666666666669,0.9745948128909252,0.0,13.0,0.0,9173.7970547064,2976.445771167218,542.0,haco_safemarl_pilot,survey,21250792,3
0.0,0.0,300.0,0.22666666666666666,0.8107823544736756,0.7052865619258482,0.3333333333333334,0.853373921731771,0.0,6.0,0.0,507.32892907884104,249.7917900259435,616.0,haco_safemarl_mappo,survey,21250792,3
0.0,0.6666666666666666,300.0,0.35888888888888887,0.7479203994022395,0.5867976629386162,1.0,0.955169198301659,0.0,92.0,0.0,5560.499999999976,2336.762394676038,0.0,fixed_auv_ga_pso_tlbo_proxy,survey,21260799,3
0.0,1.0,282.0,0.4408983451536643,0.6337212447784666,0.2996666506890054,0.6781609195402301,0.8239113220073255,0.0,122.0,0.0,6932.970000000009,2728.800000000008,0.0,independent_greedy,survey,21260799,3
0.0,0.0,300.0,0.4777777777777777,0.7719700114351808,0.7153067194504146,1.0,0.9704174240783995,0.0,64.0,0.0,8098.470361452918,2847.814008201631,0.0,communication_aware,survey,21260799,3
0.0,0.3333333333333333,300.0,0.2966666666666667,0.7375130096961757,0.4708170375817902,0.6666666666666669,0.8867724093123406,0.0,9.0,0.11,8323.084452060706,2541.875465001986,563.0,haco_safemarl_pilot_no_acoustic,survey,21260799,3
0.0,1.0,298.0,0.407158836689038,0.7107024118992689,0.5125417965079386,1.0,0.9209171794762966,0.0,59.0,0.07718120805369127,9336.32470186608,2309.198577185702,0.0,haco_safemarl_pilot_no_shield,survey,21260799,3
0.0,0.0,300.0,0.45888888888888885,0.7887060760928288,0.7135031619226272,1.0,0.9405086227811851,0.0,9.0,0.0,8784.163906820348,3183.976693234956,605.0,haco_safemarl_pilot,survey,21260799,3
0.0,0.0,300.0,0.25,0.838149506993142,0.8065673439296179,0.3333333333333334,0.9371933871750858,0.0,7.0,0.0,593.9585174072063,181.98470100210295,675.0,haco_safemarl_mappo,survey,21260799,3
0.0,1.0,280.0,0.475,0.6191266190269985,0.4392429738287427,0.6666666666666669,0.7010977124498781,0.0,89.0,0.0,5189.799999999979,2295.799226391481,0.0,fixed_auv_ga_pso_tlbo_proxy,survey,21270806,3
0.0,1.0,214.0,0.5124610591900313,0.5787013543494256,0.3327797362309248,0.6666666666666665,0.6267889929898695,0.0,69.0,0.0,5261.190000000007,1974.0,0.0,independent_greedy,survey,21270806,3
0.0,0.3333333333333333,300.0,0.51,0.7340761780113192,0.6323747976642858,0.6666666666666669,0.6437572614044277,0.0,136.0,0.0,8074.973199274213,3283.3201668069055,0.0,communication_aware,survey,21270806,3
0.0,0.6666666666666666,300.0,0.4866666666666667,0.654954131610191,0.47207602148786293,0.6666666666666669,0.6899266899975,0.0,2.0,0.0,9062.05168023452,3028.4970074602534,498.0,haco_safemarl_pilot_no_acoustic,survey,21270806,3
0.0,0.3333333333333333,300.0,0.5211111111111112,0.6147988650490324,0.412249239438675,0.6666666666666669,0.6280398538891415,0.0,5.0,0.0,9024.49998180781,2962.5477731144647,0.0,haco_safemarl_pilot_no_shield,survey,21270806,3
0.0,0.3333333333333333,300.0,0.48333333333333334,0.7733119915524335,0.6588013749695464,0.6666666666666669,0.6955904917063058,0.0,2.0,0.0,8964.282675603301,3077.158412797019,497.0,haco_safemarl_pilot,survey,21270806,3
0.0,0.0,300.0,0.0,0.9069968949559676,0.8720424659377507,0.0,0.9999999998888889,0.0,2.0,0.0,1399.320160480113,632.63446239311,259.0,haco_safemarl_mappo,survey,21270806,3
0.0,0.3333333333333333,300.0,0.5111111111111111,0.581566814628051,0.36588008555503443,0.6666666666666669,0.6386277418522958,0.0,85.0,0.0,5560.499999999976,2408.1100268874657,0.0,fixed_auv_ga_pso_tlbo_proxy,survey,21280813,3
0.0,1.0,288.0,0.6875,0.44782866853677783,0.16521214156695113,1.0,0.49515037872504036,0.0,123.0,0.0,7080.48000000001,2550.6000000000113,0.0,independent_greedy,survey,21280813,3
0.0,0.0,300.0,0.5877777777777777,0.7203360806176513,0.6126545433218552,1.0,0.64160222229489,0.0,0.0,0.0,8015.024989075606,2962.936678399226,0.0,communication_aware,survey,21280813,3
0.0,0.3333333333333333,300.0,0.45888888888888885,0.6639513459060693,0.3729796506164658,0.7666666666666667,0.7488451687572154,0.0,0.0,0.0,9236.821556987185,2993.4608286189364,546.0,haco_safemarl_pilot_no_acoustic,survey,21280813,3
0.0,0.3333333333333333,300.0,0.6055555555555555,0.5771607257214143,0.38737346455171007,1.0,0.6281807802025916,0.0,0.0,0.0,9178.263889608725,2917.713952143992,0.0,haco_safemarl_pilot_no_shield,survey,21280813,3
0.0,0.0,300.0,0.4955555555555555,0.7561055651793941,0.6271217902976196,0.9,0.7337648003003224,0.0,0.0,0.0,9087.34287546347,3063.4432568474735,571.0,haco_safemarl_pilot,survey,21280813,3
0.0,0.0,300.0,0.008888888888888889,0.8788669282935082,0.8328523371337014,0.08888888888888888,0.9998391538366993,0.0,0.0,0.0,712.033125195903,197.13624635144882,343.0,haco_safemarl_mappo,survey,21280813,3
0.0,1.0,212.0,0.17610062893081754,0.8837419826922607,0.807463693868771,0.6666666666666665,0.9693837201195843,0.0,89.0,0.0,3929.4199999999887,1896.6123336535027,0.0,fixed_auv_ga_pso_tlbo_proxy,survey,21290820,3
0.0,1.0,162.0,0.2654320987654321,0.8115461951021443,0.5924751840195179,0.47058823529411764,0.8228833748387747,0.0,67.0,0.0,3982.770000000005,1439.400000000002,0.0,independent_greedy,survey,21290820,3
0.0,1.0,199.0,0.22613065326633155,0.8819411254175461,0.8208411002647382,0.6666666666666665,0.9585320505934183,0.0,78.0,0.0,5552.540741545133,2149.5042089673516,0.0,communication_aware,survey,21290820,3
1.0,1.0,175.0,0.08380952380952382,0.9088118050819165,0.8653734414310592,0.33333333333333326,0.9957306338610037,0.0,0.0,0.0,5576.418334661629,1628.6758018067753,175.0,haco_safemarl_pilot_no_acoustic,survey,21290820,3
0.0,1.0,158.0,0.17932489451476794,0.8879539585315557,0.7440736438845387,0.3333333333333333,0.9128315566487022,0.0,140.0,0.0,5032.137539021513,1202.1329947510535,0.0,haco_safemarl_pilot_no_shield,survey,21290820,3
1.0,1.0,180.0,0.07407407407407408,0.9069872608522666,0.858925181462608,0.3888888888888889,0.9959524491177101,0.0,0.0,0.0,5678.744834637741,1726.6157023067694,191.0,haco_safemarl_pilot,survey,21290820,3
0.0,0.0,300.0,0.0,0.8988005199744333,0.8380289124978852,0.0,0.9999999998888889,0.0,0.0,0.0,1019.3936667138398,369.4530087040074,180.0,haco_safemarl_mappo,survey,21290820,3
0.0,0.6666666666666666,300.0,0.31444444444444436,0.7320994225770322,0.42963153901934287,0.6666666666666669,0.8449334707726159,0.0,0.0,0.0,5560.499999999976,3013.8468692994247,0.0,fixed_auv_ga_pso_tlbo_proxy,survey,21300827,3
1.0,1.0,254.0,0.7125984251968503,0.6260687626399899,0.3207202757684439,1.0,0.5463586339581824,0.0,0.0,0.0,6244.590000000008,2952.200000000016,0.0,independent_greedy,survey,21300827,3
0.0,0.6666666666666666,300.0,0.3699999999999999,0.7970314810306391,0.6529237497738152,0.6666666666666669,0.8144013373527983,0.0,0.0,0.0,8198.50790709626,3667.086774872947,0.0,communication_aware,survey,21300827,3
0.0,0.6666666666666666,300.0,0.35333333333333333,0.7598607199471933,0.6638908992915814,0.6666666666666669,0.8947176567282001,0.0,0.0,0.0,9156.230280245582,2538.5009802591,377.0,haco_safemarl_pilot_no_acoustic,survey,21300827,3
0.0,0.6666666666666666,300.0,0.39222222222222214,0.7063715671031915,0.5876351695098924,0.6666666666666669,0.8538265515038698,0.0,0.0,0.0,9110.973739042507,2580.824552620777,0.0,haco_safemarl_pilot_no_shield,survey,21300827,3
0.0,0.3333333333333333,300.0,0.3488888888888889,0.8172789931064746,0.7371326681351633,0.6666666666666669,0.8739813186769021,0.0,0.0,0.0,8986.382467114181,3066.4221999082665,385.0,haco_safemarl_pilot,survey,21300827,3
0.0,0.0,300.0,0.0,0.8983989548408576,0.8511827550503615,0.0,0.9999999998888889,0.0,0.0,0.0,633.5803952177123,24.107213692921338,318.0,haco_safemarl_mappo,survey,21300827,3
0.0,0.6666666666666666,300.0,0.37888888888888883,0.7671825713952429,0.6371762395180145,0.6666666666666669,0.8398604535372033,0.0,0.0,0.0,5560.499999999976,3272.1691412269556,0.0,fixed_auv_ga_pso_tlbo_proxy,survey,21310834,3
1.0,1.0,268.0,0.44154228855721384,0.6286765479444318,0.2504595746554369,0.6666666666666669,0.6705482434844341,0.0,0.0,0.0,6588.780000000009,3383.4000000000115,0.0,independent_greedy,survey,21310834,3
0.0,0.6666666666666666,300.0,0.4,0.8246323002040875,0.7382650566680475,0.6666666666666669,0.8179614916475458,0.0,0.0,0.0,8194.827101004108,3746.731602478786,0.0,communication_aware,survey,21310834,3
1.0,1.0,261.0,0.3780332056194125,0.7422618406717622,0.4312285506212097,0.6666666666666669,0.7963207320451995,0.0,0.0,0.0,8433.909692655821,1966.5939505155602,377.0,haco_safemarl_pilot_no_acoustic,survey,21310834,3
1.0,1.0,261.0,0.4712643678160919,0.6371702660290735,0.2955108340331797,0.6666666666666669,0.6983498347896661,0.0,0.0,0.0,8169.213270672907,2012.5101633551003,0.0,haco_safemarl_pilot_no_shield,survey,21310834,3
1.0,1.0,261.0,0.3563218390804598,0.777718618409575,0.5302286975243057,0.6666666666666669,0.8174077576259254,0.0,0.0,0.0,8531.404619738416,1973.066745329806,367.0,haco_safemarl_pilot,survey,21310834,3
0.0,0.0,300.0,0.017777777777777778,0.8897930272298094,0.8176229511992529,0.17777777777777773,0.9993452416340041,0.0,0.0,0.0,1071.9284624998254,200.72380604014396,309.0,haco_safemarl_mappo,survey,21310834,3
0.0,0.6666666666666666,300.0,0.4377777777777779,0.6442291654034903,0.4860077219063813,1.0,0.8843159600746434,0.0,0.0,0.0,5560.499999999976,2563.966825030436,0.0,fixed_auv_ga_pso_tlbo_proxy,survey,21320841,3
1.0,1.0,245.0,0.580952380952381,0.5629786677047742,0.3305388221767505,0.6666666666666667,0.500258397774466,0.0,0.0,0.0,6023.325000000008,2473.800000000005,0.0,independent_greedy,survey,21320841,3
0.0,0.3333333333333333,300.0,0.5766666666666665,0.7181076818891574,0.6547691993156304,1.0,0.957153877540114,0.0,0.0,0.0,8021.846317173124,2926.2680464449522,0.0,communication_aware,survey,21320841,3
0.0,0.6666666666666666,300.0,0.4088888888888889,0.7121539350096671,0.4913357255036431,0.8888888888888888,0.8476157958339008,0.0,0.0,0.0033333333333333335,9330.396638467273,2494.7538894167783,476.0,haco_safemarl_pilot_no_acoustic,survey,21320841,3
1.0,1.0,277.0,0.5306859205776173,0.6668244991321168,0.4679122886230311,1.0,0.9340801056801957,0.0,0.0,0.018050541516245487,8645.19242533196,2146.0142685571122,0.0,haco_safemarl_pilot_no_shield,survey,21320841,3
0.0,0.3333333333333333,300.0,0.44555555555555554,0.7806468529119188,0.7150693340209648,0.9,0.8093408609114616,0.0,0.0,0.0,9085.728560352518,3079.1427772850175,492.0,haco_safemarl_pilot,survey,21320841,3
0.0,0.0,300.0,0.1822222222222222,0.8437419553261787,0.7868158758491601,0.3333333333333334,0.909667365115888,0.0,0.0,0.0,608.6055449264663,302.9685262765656,393.0,haco_safemarl_mappo,survey,21320841,3
0.0,1.0,222.0,0.448948948948949,0.68285195630765,0.46996076831433325,1.0,0.9050037960544646,0.0,92.0,0.0,4114.769999999988,1935.7930511628183,0.0,fixed_auv_ga_pso_tlbo_proxy,survey,21330848,3
0.0,1.0,170.0,0.43529411764705883,0.6765227694913442,0.3686111123698171,1.0,0.814854111174484,0.0,70.0,0.0,4179.450000000005,1622.0000000000005,0.0,independent_greedy,survey,21330848,3
0.0,0.3333333333333333,300.0,0.66,0.658662901017583,0.5563264154691998,1.0,0.9002595896450016,0.0,139.0,0.0,7919.616507121876,2964.7209866986977,0.0,communication_aware,survey,21330848,3
1.0,1.0,232.0,0.41810344827586204,0.7240412580718564,0.4627055459721363,1.0,0.8480031017415386,0.0,0.0,0.0,2947.9535138713663,1046.3703001476304,654.0,haco_safemarl_pilot_no_acoustic,survey,21330848,3
